ID,MODEL,ATTRIBUTES,SCORE
392,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'origin')",-0.693464901007265
163,LinearSVR(),"('displayments', 'acceleration', 'origin', 'cylinders')",-0.694100407317122
13,LinearSVR(),"('horsepower', 'cylinders')",-0.695799669917144
179,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cylinders')",-0.698525568443077
78,LinearSVR(),"('horsepower', 'model year', 'brand_code')",-0.704289567073183
269,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'origin', 'brand_code')",-0.70600527111206
72,LinearSVR(),"('horsepower', 'acceleration', 'origin')",-0.721897963457944
358,LinearSVR(),"('weight', 'acceleration', 'cluster', 'origin', 'brand_code')",-0.72662143715157
411,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'origin', 'brand_code')",-0.728956634073224
219,LinearSVR(),"('weight', 'acceleration', 'origin', 'brand_code')",-0.72968427840112
9,LinearSVR(),"('horsepower', 'acceleration')",-0.732254174478768
89,LinearSVR(),"('weight', 'acceleration', 'brand_code')",-0.733645520683486
132,LinearSVR(),"('displayments', 'horsepower', 'model year', 'origin')",-0.739243546305367
279,LinearSVR(),"('displayments', 'horsepower', 'cluster', 'cylinders', 'brand_code')",-0.742379842891068
266,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'cylinders')",-0.742906575335283
325,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cylinders', 'brand_code')",-0.755050817399215
311,LinearSVR(),"('displayments', 'model year', 'cluster', 'origin', 'cylinders')",-0.779095127778875
103,LinearSVR(),"('acceleration', 'model year', 'brand_code')",-0.779523404171972
131,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cluster')",-0.788775023144694
483,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.794950113534214
359,LinearSVR(),"('weight', 'acceleration', 'cluster', 'cylinders', 'brand_code')",-0.796754687138423
307,LinearSVR(),"('displayments', 'acceleration', 'cluster', 'origin', 'cylinders')",-0.813736127535695
64,LinearSVR(),"('horsepower', 'weight', 'acceleration')",-0.843871401718404
198,LinearSVR(),"('horsepower', 'acceleration', 'origin', 'cylinders')",-0.853495793501371
422,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",-0.856632728002191
7,LinearSVR(),"('displayments', 'brand_code')",-0.863569105243571
206,LinearSVR(),"('horsepower', 'model year', 'cylinders', 'brand_code')",-0.883594334682883
274,LinearSVR(),"('displayments', 'horsepower', 'model year', 'origin', 'cylinders')",-0.890613808719932
194,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'brand_code')",-0.897756934193175
130,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'brand_code')",-0.905586409379106
38,LinearSVR(),"('displayments', 'horsepower', 'model year')",-0.926392595037948
158,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cylinders')",-0.926486230788674
263,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cylinders')",-0.928411822998384
133,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cylinders')",-0.981816183786165
55,LinearSVR(),"('displayments', 'model year', 'origin')",-0.995162033680117
42,LinearSVR(),"('displayments', 'horsepower', 'brand_code')",-1.00374386329887
177,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cluster')",-1.01045038372384
406,LinearSVR(),"('displayments', 'horsepower', 'cluster', 'origin', 'cylinders', 'brand_code')",-1.01073512116384
261,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster')",-1.03950242822651
128,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'origin')",-1.04730881304856
171,LinearSVR(),"('displayments', 'model year', 'cylinders', 'brand_code')",-1.05099446882114
60,LinearSVR(),"('displayments', 'cluster', 'brand_code')",-1.07896143732229
200,LinearSVR(),"('horsepower', 'acceleration', 'cylinders', 'brand_code')",-1.08810906890154
273,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cluster', 'brand_code')",-1.08853210693015
416,LinearSVR(),"('displayments', 'weight', 'acceleration', 'origin', 'cylinders', 'brand_code')",-1.10645636119047
129,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'cylinders')",-1.11166433619381
51,LinearSVR(),"('displayments', 'acceleration', 'origin')",-1.13143651871941
340,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'origin', 'brand_code')",-1.16349822288857
52,LinearSVR(),"('displayments', 'acceleration', 'cylinders')",-1.16455939110847
289,LinearSVR(),"('displayments', 'weight', 'acceleration', 'origin', 'brand_code')",-1.17549171831897
306,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cylinders', 'brand_code')",-1.24221429613681
475,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",-1.27754887295914
172,LinearSVR(),"('displayments', 'cluster', 'origin', 'cylinders')",-1.31695832335177
218,LinearSVR(),"('weight', 'acceleration', 'origin', 'cylinders')",-1.31908320955734
390,LinearSVR(),"('displayments', 'horsepower', 'weight', 'cluster', 'cylinders', 'brand_code')",-1.35245161808705
287,LinearSVR(),"('displayments', 'weight', 'acceleration', 'cluster', 'brand_code')",-1.37084654839518
298,LinearSVR(),"('displayments', 'weight', 'cluster', 'origin', 'brand_code')",-1.38416299900172
137,LinearSVR(),"('displayments', 'horsepower', 'cluster', 'brand_code')",-1.38690567330832
278,LinearSVR(),"('displayments', 'horsepower', 'cluster', 'origin', 'brand_code')",-1.41010991866439
414,LinearSVR(),"('displayments', 'weight', 'acceleration', 'cluster', 'origin', 'brand_code')",-1.42554429448628
220,LinearSVR(),"('weight', 'acceleration', 'cylinders', 'brand_code')",-1.44770015289828
159,LinearSVR(),"('displayments', 'acceleration', 'model year', 'brand_code')",-1.47591954865802
215,LinearSVR(),"('weight', 'acceleration', 'cluster', 'origin')",-1.4778053712231
63,LinearSVR(),"('displayments', 'cylinders', 'brand_code')",-1.49255385439133
216,LinearSVR(),"('weight', 'acceleration', 'cluster', 'cylinders')",-1.54695327019909
162,LinearSVR(),"('displayments', 'acceleration', 'cluster', 'brand_code')",-1.58067942726856
481,LinearSVR(),"('displayments', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",-1.58082847522597
139,LinearSVR(),"('displayments', 'horsepower', 'origin', 'brand_code')",-1.5939612289816
154,LinearSVR(),"('displayments', 'weight', 'origin', 'brand_code')",-1.62467965063205
379,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'origin', 'cylinders')",-1.62735157250636
399,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'origin', 'brand_code')",-1.65957048813822
268,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'origin', 'cylinders')",-1.68485676148681
310,LinearSVR(),"('displayments', 'acceleration', 'origin', 'cylinders', 'brand_code')",-1.73983552334394
462,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders')",-1.78189490385022
5,LinearSVR(),"('displayments', 'origin')",-1.86257129222055
436,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cluster', 'cylinders', 'brand_code')",-1.89143359896208
59,LinearSVR(),"('displayments', 'cluster', 'cylinders')",-1.91553338625052
41,LinearSVR(),"('displayments', 'horsepower', 'cylinders')",-1.92757601990576
256,LinearSVR(),"('displayments', 'horsepower', 'weight', 'cluster', 'cylinders')",-1.97772524454393
290,LinearSVR(),"('displayments', 'weight', 'acceleration', 'cylinders', 'brand_code')",-1.99792297107474
248,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'origin')",-2.01210668989648
381,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cylinders', 'brand_code')",-2.03071369372827
315,LinearSVR(),"('displayments', 'cluster', 'origin', 'cylinders', 'brand_code')",-2.03228111314109
160,LinearSVR(),"('displayments', 'acceleration', 'cluster', 'origin')",-2.04543932056364
389,LinearSVR(),"('displayments', 'horsepower', 'weight', 'cluster', 'origin', 'brand_code')",-2.04609678305778
360,LinearSVR(),"('weight', 'acceleration', 'origin', 'cylinders', 'brand_code')",-2.06184149178718
423,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",-2.09129964899946
258,LinearSVR(),"('displayments', 'horsepower', 'weight', 'origin', 'cylinders')",-2.10952521679559
378,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'brand_code')",-2.12190057659918
297,LinearSVR(),"('displayments', 'weight', 'cluster', 'origin', 'cylinders')",-2.14985957857789
400,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'cylinders', 'brand_code')",-2.15475063937583
6,LinearSVR(),"('displayments', 'cylinders')",-2.20897415115552
322,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cluster', 'brand_code')",-2.2158028147914
173,LinearSVR(),"('displayments', 'cluster', 'origin', 'brand_code')",-2.21654490547812
247,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster')",-2.23529691163754
496,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",-2.24248797196231
347,LinearSVR(),"('horsepower', 'model year', 'cluster', 'origin', 'brand_code')",-2.24388091320621
320,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cluster', 'origin')",-2.25776158248283
161,LinearSVR(),"('displayments', 'acceleration', 'cluster', 'cylinders')",-2.27351181958948
285,LinearSVR(),"('displayments', 'weight', 'acceleration', 'cluster', 'origin')",-2.29281229518025
61,LinearSVR(),"('displayments', 'origin', 'cylinders')",-2.30267485838132
387,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cylinders', 'brand_code')",-2.31606630611049
259,LinearSVR(),"('displayments', 'horsepower', 'weight', 'origin', 'brand_code')",-2.32310704390689
464,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'cylinders', 'brand_code')",-2.33900801951445
249,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cylinders')",-2.34159635014633
150,LinearSVR(),"('displayments', 'weight', 'cluster', 'origin')",-2.45786454199055
50,LinearSVR(),"('displayments', 'acceleration', 'cluster')",-2.45787042767981
145,LinearSVR(),"('displayments', 'weight', 'acceleration', 'brand_code')",-2.49545544466179
136,LinearSVR(),"('displayments', 'horsepower', 'cluster', 'cylinders')",-2.49779806989188
153,LinearSVR(),"('displayments', 'weight', 'origin', 'cylinders')",-2.50089511394183
270,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'cylinders', 'brand_code')",-2.50248318207446
2,LinearSVR(),"('displayments', 'acceleration')",-2.50318886467356
39,LinearSVR(),"('displayments', 'horsepower', 'cluster')",-2.51883356894538
299,LinearSVR(),"('displayments', 'weight', 'cluster', 'cylinders', 'brand_code')",-2.53051289488388
463,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'brand_code')",-2.53827200191231
388,LinearSVR(),"('displayments', 'horsepower', 'weight', 'cluster', 'origin', 'cylinders')",-2.57267198969273
437,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'origin', 'cylinders', 'brand_code')",-2.58511120409228
333,LinearSVR(),"('horsepower', 'weight', 'cluster', 'origin', 'brand_code')",-2.63244696850942
174,LinearSVR(),"('displayments', 'cluster', 'cylinders', 'brand_code')",-2.66899917279503
124,LinearSVR(),"('displayments', 'horsepower', 'weight', 'cylinders')",-2.68887366466466
257,LinearSVR(),"('displayments', 'horsepower', 'weight', 'cluster', 'brand_code')",-2.69508250547106
37,LinearSVR(),"('displayments', 'horsepower', 'acceleration')",-2.70784716586533
142,LinearSVR(),"('displayments', 'weight', 'acceleration', 'cluster')",-2.73816662504165
470,LinearSVR(),"('displayments', 'horsepower', 'weight', 'cluster', 'origin', 'cylinders', 'brand_code')",-2.74727632792556
43,LinearSVR(),"('displayments', 'weight', 'acceleration')",-2.74828876602883
178,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'origin')",-2.75725053798574
88,LinearSVR(),"('weight', 'acceleration', 'cylinders')",-2.93247069128443
4,LinearSVR(),"('displayments', 'cluster')",-2.93447566670293
143,LinearSVR(),"('displayments', 'weight', 'acceleration', 'origin')",-3.02122000750841
465,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'origin', 'cylinders', 'brand_code')",-3.05412164973435
125,LinearSVR(),"('displayments', 'horsepower', 'weight', 'brand_code')",-3.12415094990628
391,LinearSVR(),"('displayments', 'horsepower', 'weight', 'origin', 'cylinders', 'brand_code')",-3.1879301674005
415,LinearSVR(),"('displayments', 'weight', 'acceleration', 'cluster', 'cylinders', 'brand_code')",-3.20544401557069
49,LinearSVR(),"('displayments', 'acceleration', 'model year')",-3.22233111943337
164,LinearSVR(),"('displayments', 'acceleration', 'origin', 'brand_code')",-3.24793018433511
434,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders')",-3.29821233953359
357,LinearSVR(),"('weight', 'acceleration', 'cluster', 'origin', 'cylinders')",-3.35674139400914
334,LinearSVR(),"('horsepower', 'weight', 'cluster', 'cylinders', 'brand_code')",-3.36278970861537
165,LinearSVR(),"('displayments', 'acceleration', 'cylinders', 'brand_code')",-3.39796038078654
435,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'brand_code')",-3.45701034119308
288,LinearSVR(),"('displayments', 'weight', 'acceleration', 'origin', 'cylinders')",-3.50183822166983
15,LinearSVR(),"('weight', 'acceleration')",-3.57572028850141
376,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'origin')",-3.77355917906372
36,LinearSVR(),"('displayments', 'horsepower', 'weight')",-3.79055482468135
175,LinearSVR(),"('displayments', 'origin', 'cylinders', 'brand_code')",-3.86820874967348
276,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cylinders', 'brand_code')",-4.0150270404977
277,LinearSVR(),"('displayments', 'horsepower', 'cluster', 'origin', 'cylinders')",-4.08746646267448
140,LinearSVR(),"('displayments', 'horsepower', 'cylinders', 'brand_code')",-4.10010368633044
47,LinearSVR(),"('displayments', 'weight', 'cylinders')",-4.12987964190908
280,LinearSVR(),"('displayments', 'horsepower', 'origin', 'cylinders', 'brand_code')",-4.30695506925507
155,LinearSVR(),"('displayments', 'weight', 'cylinders', 'brand_code')",-4.43934167003658
442,LinearSVR(),"('horsepower', 'weight', 'cluster', 'origin', 'cylinders', 'brand_code')",-4.6138314752997
380,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'origin', 'brand_code')",-4.66985323393124
152,LinearSVR(),"('displayments', 'weight', 'cluster', 'brand_code')",-4.86486493302899
255,LinearSVR(),"('displayments', 'horsepower', 'weight', 'cluster', 'origin')",-4.8745611925758
48,LinearSVR(),"('displayments', 'weight', 'brand_code')",-4.94240972754582
421,LinearSVR(),"('displayments', 'weight', 'cluster', 'origin', 'cylinders', 'brand_code')",-5.02005552960896
144,LinearSVR(),"('displayments', 'weight', 'acceleration', 'cylinders')",-5.06259790013537
230,LinearSVR(),"('weight', 'origin', 'cylinders', 'brand_code')",-5.0942392300613
120,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration')",-5.30994031450547
323,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'origin', 'cylinders')",-5.31992606859813
377,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'cylinders')",-5.34001398964069
1,LinearSVR(),"('displayments', 'weight')",-5.63163946198905
94,LinearSVR(),"('weight', 'cluster', 'origin')",-5.63453325534239
413,LinearSVR(),"('displayments', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders')",-5.63524751960358
45,LinearSVR(),"('displayments', 'weight', 'cluster')",-5.69814994736052
138,LinearSVR(),"('displayments', 'horsepower', 'origin', 'cylinders')",-5.71045753171652
62,LinearSVR(),"('displayments', 'origin', 'brand_code')",-5.83775524645168
